FECHA_DESEMBOLSO;PRODUCTO;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;IFI;TIPO_IFI;MONTO_CREDITO;MONTO_CUOTA_INICIAL;PLAZOS;TASA;MONTO_VALOR_VIVIENDA;FECHA_CORTE
20240117;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;243620.00;28480.00;180.00;9.80;284800.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;249900.00;36800.00;300.00;9.50;299400.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;120790.00;16200.00;192.00;9.40;161990.00;20250108
20240125;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;118000.00;18000.00;300.00;9.40;161000.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;236400.00;30000.00;180.00;8.90;279100.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;137270.00;18030.00;204.00;8.90;180300.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;120790.00;16200.00;120.00;9.40;161990.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;130925.00;17325.00;276.00;8.90;173250.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;140792.00;18422.00;240.00;8.90;184214.00;20250108
20240125;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;143455.75;18718.00;240.00;8.90;187173.75;20250108
20240125;NMIV;LIMA;LIMA;CHORRILLOS;150108;Scotiabank;Banco;202300.00;70000.00;300.00;8.55;285000.00;20250108
20240125;NMIV;LIMA;LIMA;BRENIA;150105;Scotiabank;Banco;277668.00;53500.00;300.00;8.55;343868.00;20250108
20240125;NMIV;LIMA;LIMA;SANTA ANITA;150137;Scotiabank;Banco;214700.00;90000.00;216.00;9.10;312000.00;20250108
20240125;NMIV;HUANUCO;HUANUCO;PILLCO MARCA;100111;CMAC Cusco;CMAC;128400.00;12000.00;130.00;13.89;160000.00;20250108
20240126;NMIV;LIMA;LIMA;JESUS MARIA;150113;BANBIF;Banco;251200.00;80000.00;240.00;9.50;343900.00;20250108
20240126;NMIV;LIMA;LIMA;JESUS MARIA;150113;BANBIF;Banco;231200.00;100000.00;240.00;9.30;343900.00;20250108
20240109;NMIV;LIMA;LIMA;LIMA;150101;Continental;Banco;187300.00;55000.00;300.00;8.80;255000.00;20250108
20240129;NMIV;CALLAO;CALLAO;CALLAO;070101;Scotiabank;Banco;209420.00;24680.00;300.00;8.60;246800.00;20250108
20240126;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;157460.00;29000.00;300.00;8.50;211460.00;20250108
20240126;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Continental;Banco;177600.00;34800.00;240.00;9.60;232000.00;20250108
20240126;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;Continental;Banco;103700.00;13900.00;200.00;9.60;139000.00;20250108
20240126;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Continental;Banco;185600.00;22800.00;240.00;9.60;228000.00;20250108
20240126;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;Continental;Banco;224700.00;58000.00;180.00;9.30;290000.00;20250108
20240126;FCTP;LIMA;CANIETE;MALA;150509;BANCO PICHINCHA;Banco;29537.50;10150.00;120.00;15.00;83000.00;20250108
20240126;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;168410.00;21490.00;240.00;9.28;214900.00;20250108
20240126;NMIV;ICA;ICA;ICA;110101;Credito;Banco;123000.00;57400.00;300.00;9.79;200000.00;20250108
20240126;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;164810.00;21090.00;180.00;9.40;210900.00;20250108
20240126;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;279480.00;36320.00;300.00;8.90;328500.00;20250108
20240126;NMIV;LIMA;LIMA;LINCE;150116;Credito;Banco;284300.00;33000.00;300.00;8.67;330000.00;20250108
20240126;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;279615.00;51585.00;240.00;9.13;343900.00;20250108
20240126;NMIV;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Credito;Banco;191316.00;36004.00;240.00;10.19;240020.00;20250108
20240126;NMIV;PIURA;PIURA;CASTILLA;200104;Credito;Banco;198170.00;23430.00;180.00;9.45;234300.00;20250108
20240126;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;184570.00;67830.00;120.00;8.95;265100.00;20250108
20240129;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;280732.00;37549.00;240.00;8.49;330967.00;20250108
20240129;NMIV;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Interbank;Banco;112545.60;24450.00;120.00;9.68;161990.00;20250108
20240129;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;Interbank;Banco;126126.30;15960.00;300.00;9.80;159600.00;20250108
20240129;NMIV;LIMA;LIMA;JESUS MARIA;150113;Interbank;Banco;262433.10;68780.00;240.00;9.56;343900.00;20250108
20240129;NMIV;JUNIN;HUANCAYO;EL TAMBO;120114;Interbank;Banco;164808.20;22200.00;180.00;9.50;212000.00;20250108
20240129;NMIV;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Interbank;Banco;112545.60;24450.00;180.00;10.56;161990.00;20250108
20240129;NMIV;TACNA;TACNA;CRNEL. GREGORIO ALBARRACIN LANCHIPA;230110;CMAC Huancayo;CMAC;84246.00;124135.00;132.00;12.68;227981.00;20250108
20240129;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;CMAC Huancayo;CMAC;20000.00;47300.00;60.00;14.03;93000.00;20250108
20240129;NMIV;CAJAMARCA;JAEN;JAEN;060801;CMAC Huancayo;CMAC;89600.00;28000.00;120.00;12.68;139000.00;20250108
20240129;NMIV;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;BANBIF;Banco;176142.80;21749.20;120.00;9.75;217492.00;20250108
20240129;NMIV;LIMA;LIMA;LINCE;150116;BANBIF;Banco;261669.67;30485.56;300.00;8.75;304855.23;20250108
20240129;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;CMAC Arequipa;CMAC;95870.00;13030.00;180.00;10.95;130300.00;20250108
20240129;NMIV;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;150143;CMAC Arequipa;CMAC;95600.00;13000.00;120.00;10.95;130000.00;20250108
20240129;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;CMAC Arequipa;CMAC;98130.00;45270.00;110.00;10.95;163000.00;20250108
20240129;NMIV;CAJAMARCA;JAEN;JAEN;060801;CMAC Arequipa;CMAC;85100.00;12500.00;180.00;10.95;119000.00;20250108
20240129;NMIV;ICA;CHINCHA;GROCIO PRADO;110206;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;69250.00;7350.00;60.00;11.50;98000.00;20250108
20240108;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;200500.00;26500.00;300.00;8.60;239700.00;20250108
20240129;NMIV;LIMA;LIMA;BRENIA;150105;Scotiabank;Banco;245568.50;28696.50;240.00;8.55;286965.00;20250108
20240129;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;224180.00;26320.00;300.00;8.95;263200.00;20250108
20240129;NMIV;LIMA;LIMA;MAGDALENA DEL MAR;150120;Credito;Banco;250334.00;47366.00;300.00;10.45;305000.00;20250108
20240129;NMIV;LIMA;LIMA;LA VICTORIA;150115;Credito;Banco;294725.00;36075.00;240.00;9.10;343500.00;20250108
20240129;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;193800.00;50000.00;240.00;9.15;256500.00;20250108
20240129;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;175725.00;16275.00;300.00;8.50;217000.00;20250108
20240129;NMIV;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;Continental;Banco;58000.00;9300.00;60.00;10.00;93000.00;20250108
20240129;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;130000.00;16000.00;300.00;8.50;171000.00;20250108
20240129;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;56900.00;100000.00;84.00;9.00;181900.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;217790.00;25610.00;240.00;7.99;256100.00;20250108
20240129;NMIV;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Credito;Banco;137190.00;69510.00;180.00;9.70;231700.00;20250108
20240129;NMIV;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Credito;Banco;136400.00;39000.00;156.00;10.00;195000.00;20250108
20240129;NMIV;LA LIBERTAD;TRUJILLO;MOCHE;130107;Credito;Banco;53600.00;50000.00;144.00;9.89;125000.00;20250108
20240129;NMIV;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;Credito;Banco;118610.00;20190.00;240.00;9.82;163800.00;20250108
20240129;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;167600.00;21400.00;120.00;9.17;214000.00;20250108
20240129;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;245872.00;80000.00;120.00;9.10;333172.00;20250108
20240129;NMIV;LIMA;LIMA;SAN LUIS;150134;Credito;Banco;298196.00;33944.00;240.00;10.10;339440.00;20250108
20240129;NMIV;CAJAMARCA;JAEN;JAEN;060801;Financiera Efectiva S. A;Financiera;58900.00;8500.00;240.00;10.50;93100.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Interbank;Banco;270611.90;31477.60;180.00;8.27;314776.00;20250108
20240130;NMIV;LIMA;LIMA;EL AGUSTINO;150111;Interbank;Banco;234896.70;27260.00;240.00;8.60;272600.00;20250108
20240116;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;269198.38;49746.77;240.00;8.65;331645.15;20250108
20240116;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;246949.60;64912.40;240.00;9.85;324562.00;20250108
20240130;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;CMAC Huancayo;CMAC;45700.00;20967.50;120.00;14.98;92367.50;20250108
20240130;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;281085.05;32398.80;240.00;8.55;323989.80;20250108
20240130;NMIV;LIMA;LIMA;BARRANCO;150104;Interbank;Banco;230088.50;103170.00;240.00;8.72;343900.00;20250108
20240130;NMIV;LIMA;LIMA;SANTIAGO DE SURCO;150140;Interbank;Banco;262700.00;68500.00;120.00;8.71;343900.00;20250108
20240130;NMIV;LIMA;LIMA;SANTIAGO DE SURCO;150140;Interbank;Banco;296824.80;34390.00;240.00;8.34;343900.00;20250108
20240108;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;147368.00;19152.00;300.00;8.80;191520.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;Interbank;Banco;126550.30;36000.00;300.00;9.60;180000.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Interbank;Banco;268395.40;70600.00;300.00;9.34;343900.00;20250108
20240130;NMIV;AREQUIPA;AREQUIPA;MARIANO MELGAR;040109;Interbank;Banco;103600.00;30800.00;240.00;10.04;154000.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Interbank;Banco;293126.65;33660.00;240.00;8.35;336600.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;284840.00;33060.00;240.00;8.90;330600.00;20250108
20240109;NMIV;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Comercio;Banco;80000.00;80000.00;180.00;10.90;160000.00;20250108
20240130;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;231247.35;26856.20;300.00;8.80;268562.00;20250108
20240130;NMIV;LIMA;LIMA;EL AGUSTINO;150111;Interbank;Banco;301795.05;34650.00;240.00;9.28;340650.00;20250108
20240130;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;285413.25;32841.00;240.00;8.89;328410.00;20250108
20240130;NMIV;LIMA;LIMA;INDEPENDENCIA;150112;Credito;Banco;240770.00;44730.00;180.00;9.73;298200.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;215810.00;74790.00;180.00;8.95;303300.00;20250108
20240122;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;189380.00;23220.00;240.00;10.05;232200.00;20250108
20240130;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;296810.00;34390.00;180.00;9.20;343900.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;182756.00;50000.00;240.00;9.30;245456.00;20250108
20240130;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;287910.70;33401.30;300.00;8.65;334012.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;265292.00;30888.00;280.00;8.60;308880.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;238956.85;27961.88;180.00;9.45;279618.73;20250108
20240116;NMIV;LIMA;LIMA;ATE;150103;BANBIF;Banco;171200.00;21800.00;240.00;8.80;218000.00;20250108
20240110;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;171344.00;32056.00;240.00;9.40;228400.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;239300.00;63000.00;120.00;9.99;315000.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;273500.00;31800.00;240.00;9.13;318000.00;20250108
20240130;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Credito;Banco;281519.00;32691.00;240.00;8.55;326910.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Credito;Banco;130300.00;198090.40;240.00;9.82;341090.40;20250108
20240130;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;278900.00;31800.00;240.00;9.73;318000.00;20250108
20240130;NMIV;LIMA;LIMA;SAN LUIS;150134;Credito;Banco;233800.00;92900.00;240.00;9.50;334000.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;170400.00;35000.00;120.00;9.40;225000.00;20250108
20240130;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Credito;Banco;118091.00;15899.00;180.00;9.35;158990.00;20250108
20240130;NMIV;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;Credito;Banco;178850.00;22650.00;120.00;9.75;226500.00;20250108
20240130;NMIV;ANCASH;CASMA;CASMA;020801;Credito;Banco;86600.00;12000.00;240.00;10.40;120000.00;20250108
20240130;NMIV;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;Credito;Banco;183800.00;23200.00;240.00;9.50;232000.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;152905.00;31395.00;120.00;9.60;209300.00;20250108
20240130;NMIV;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Credito;Banco;122259.88;36814.97;120.00;10.00;184074.85;20250108
20240130;NMIV;LIMA;LIMA;LINCE;150116;Credito;Banco;160760.00;46240.00;180.00;10.38;232000.00;20250108
20240130;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;189380.00;23220.00;240.00;10.99;232200.00;20250108
20240129;NMIV;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;BANCO PICHINCHA;Banco;55600.00;45000.00;60.00;11.00;122000.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;168350.00;21550.00;300.00;9.15;214900.00;20250108
20240130;NMIV;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;Credito;Banco;102200.00;31800.00;120.00;9.35;159000.00;20250108
20240130;NMIV;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;Credito;Banco;183530.00;23170.00;120.00;10.99;231700.00;20250108
20240130;NMIV;LIMA;LIMA;LINCE;150116;Credito;Banco;171200.00;21800.00;240.00;9.20;218000.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;179300.00;22700.00;180.00;9.41;227000.00;20250108
20240130;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;296824.80;34390.00;300.00;8.27;343900.00;20250108
20240130;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;175600.00;80700.00;240.00;9.15;269000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;BANCO PICHINCHA;Banco;130925.00;17325.00;300.00;8.90;173250.00;20250108
20240130;NMIV;LIMA;CANIETE;CHILCA;150505;BANCO PICHINCHA;Banco;110000.00;15000.00;240.00;10.10;150000.00;20250108
20240130;NMIV;LIMA;CANIETE;MALA;150509;BANCO PICHINCHA;Banco;68280.00;19520.00;240.00;10.80;109200.00;20250108
20240130;NMIV;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;BANCO PICHINCHA;Banco;103700.00;13900.00;240.00;10.70;139000.00;20250108
20240130;NMIV;LIMA;CANIETE;MALA;150509;BANCO PICHINCHA;Banco;60900.00;38000.00;72.00;10.80;120300.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;261472.07;68543.02;240.00;9.20;342715.09;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANCO PICHINCHA;Banco;244700.00;63000.00;180.00;9.90;315000.00;20250108
20240130;NMIV;PUNO;SAN ROMAN;JULIACA;211101;Continental;Banco;175000.00;30000.00;180.00;9.00;230000.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;Continental;Banco;175700.00;21700.00;240.00;9.60;217000.00;20250108
20240130;NMIV;LIMA;LIMA;CARABAYLLO;150106;Continental;Banco;21912.50;85087.50;60.00;10.00;128400.00;20250108
20240130;NMIV;LIMA;LIMA;JESUS MARIA;150113;Continental;Banco;295300.00;35000.00;180.00;8.80;343000.00;20250108
20240130;NMIV;PIURA;PIURA;CASTILLA;200104;Credito;Banco;117196.00;25094.00;156.00;9.35;167290.00;20250108
20240130;NMIV;LIMA;LIMA;PUENTE PIEDRA;150125;Credito;Banco;153500.00;31500.00;240.00;10.70;210000.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;185240.00;52360.00;180.00;9.96;250300.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;287900.00;33400.00;300.00;8.65;334000.00;20250108
20240130;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;296388.80;34343.20;240.00;9.71;343432.00;20250108
20240130;NMIV;LIMA;LIMA;MAGDALENA DEL MAR;150120;Credito;Banco;204700.00;53000.00;240.00;9.58;265000.00;20250108
20240130;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;260900.00;29800.00;300.00;9.10;298000.00;20250108
20240130;NMIV;PIURA;PIURA;PIURA;200101;Credito;Banco;194500.00;51800.00;120.00;9.99;259000.00;20250108
20240130;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;296810.00;34390.00;300.00;9.00;343900.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;BANBIF;Banco;296810.00;34390.00;240.00;9.05;343900.00;20250108
20240130;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;BANBIF;Banco;158600.00;19800.00;180.00;9.60;198000.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;BANBIF;Banco;294025.40;34080.60;300.00;9.40;340806.00;20250108
20240130;NMIV;AREQUIPA;AREQUIPA;PAUCARPATA;040112;CMAC Arequipa;CMAC;187400.00;23000.00;120.00;10.95;230000.00;20250108
20240109;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;180920.00;22880.00;240.00;9.15;228800.00;20250108
20240130;NMIV;ICA;ICA;ICA;110101;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;182000.00;23000.00;240.00;10.50;230000.00;20250108
20240130;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Scotiabank;Banco;168000.00;22400.00;300.00;9.60;210000.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Scotiabank;Banco;283122.80;32869.20;300.00;8.60;328692.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Scotiabank;Banco;289673.00;33597.00;300.00;8.60;335970.00;20250108
20240130;NMIV;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;Scotiabank;Banco;119900.00;15500.00;300.00;9.60;155000.00;20250108
20240130;NMIV;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;220101;CMAC Maynas;CMAC;80000.00;16508.32;120.00;14.50;117908.32;20250108
20240130;NMIV;LIMA;LIMA;BRENIA;150105;Continental;Banco;228030.00;103170.00;300.00;8.60;343900.00;20250108
20240130;NMIV;LIMA;LIMA;ATE;150103;Continental;Banco;231700.00;104000.00;240.00;9.30;343000.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Continental;Banco;207915.49;51000.00;300.00;8.60;271615.49;20250108
20240130;NMIV;LIMA;LIMA;BRENIA;150105;Continental;Banco;260000.00;53300.00;180.00;8.80;326000.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANCO PICHINCHA;Banco;239300.00;63000.00;180.00;8.90;315000.00;20250108
20240130;NMIV;LIMA;LIMA;INDEPENDENCIA;150112;Interbank;Banco;241712.05;63600.00;300.00;8.90;318000.00;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Interbank;Banco;296824.80;34390.00;240.00;8.57;343900.00;20250108
20240130;NMIV;CALLAO;CALLAO;CALLAO;070101;Interbank;Banco;204580.20;23920.00;240.00;8.66;239200.00;20250108
20240130;NMIV;PIURA;PIURA;CASTILLA;200104;CMAC Huancayo;CMAC;56500.00;10800.00;144.00;12.95;93000.00;20250108
20240130;NMIV;LIMA;LIMA;ATE;150103;Credito;Banco;245124.80;56057.20;240.00;9.90;308482.00;20250108
20240109;NMIV;LIMA;LIMA;LA VICTORIA;150115;Credito;Banco;267681.00;42719.00;240.00;8.79;323100.00;20250108
20240130;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;217340.00;25560.00;240.00;9.00;255600.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;231220.00;99980.00;180.00;8.90;343900.00;20250108
20240130;NMIV;LIMA;LIMA;SURQUILLO;150141;Credito;Banco;296257.40;34328.60;280.00;8.55;343286.00;20250108
20240130;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;62700.00;185000.00;240.00;9.90;255000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Credito;Banco;226113.00;104939.00;180.00;9.99;343752.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANBIF;Banco;294074.00;34086.00;300.00;8.60;340860.00;20250108
20240130;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;BANBIF;Banco;263269.00;43000.00;300.00;9.00;318969.00;20250108
20240130;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;100900.00;15000.00;120.00;11.70;140900.00;20250108
20240130;NMIV;ICA;ICA;ICA;110101;CMAC Ica;CMAC;58750.00;6750.00;120.00;12.00;90000.00;20250108
20240130;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;62000.00;57000.00;240.00;11.70;144000.00;20250108
20240130;NMIV;CALLAO;CALLAO;CALLAO;070101;Scotiabank;Banco;255500.00;29800.00;240.00;8.60;298000.00;20250108
20240130;NMIV;LIMA;LIMA;LINCE;150116;Scotiabank;Banco;228030.00;103170.00;300.00;8.55;343900.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;88751.00;12839.00;185.00;9.40;128390.00;20250108
20240130;NMIV;LIMA;LIMA;CARABAYLLO;150106;Continental;Banco;92400.00;28000.00;122.00;10.00;140000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;82331.00;19259.00;240.00;9.40;128390.00;20250108
20240117;NMIV;LIMA;LIMA;CARABAYLLO;150106;Continental;Banco;155000.00;35400.00;240.00;8.90;210000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;151957.10;19661.90;120.00;8.80;196619.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;141000.00;41500.00;240.00;8.80;207500.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;Continental;Banco;177016.00;25224.00;240.00;8.80;227240.00;20250108
20240130;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Continental;Banco;288405.00;43594.99;228.00;9.30;339299.99;20250108
20240130;NMIV;LIMA;LIMA;CHORRILLOS;150108;Continental;Banco;287532.50;33360.00;240.00;8.60;333592.50;20250108
20240122;NMIV;PIURA;PIURA;CASTILLA;200104;Credito;Banco;125561.00;16729.00;120.00;9.35;167290.00;20250108
20240130;NMIV;LIMA;LIMA;CARABAYLLO;150106;Continental;Banco;224700.00;58000.00;240.00;9.30;290000.00;20250108
20240130;NMIV;LIMA;LIMA;LA VICTORIA;150115;Continental;Banco;243428.16;28460.19;300.00;8.60;284588.35;20250108
20240130;NMIV;LIMA;LIMA;BARRANCO;150104;Continental;Banco;240000.00;51100.00;300.00;8.60;303800.00;20250108
20240130;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;127100.00;16900.00;156.00;9.40;169000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;135025.00;12975.00;240.00;8.90;173000.00;20250108
20240108;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;254600.00;29700.00;300.00;8.60;297000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;88751.00;12839.00;240.00;9.90;128390.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;88751.00;12839.00;240.00;9.50;128390.00;20250108
20240130;NMIV;LIMA;LIMA;CARABAYLLO;150106;Financiera Efectiva S. A;Financiera;95600.00;15000.00;252.00;10.50;132000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;106490.00;25500.00;240.00;8.90;156990.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;85090.00;16500.00;252.00;9.40;128390.00;20250108
20240130;NMIV;CALLAO;CALLAO;LA PERLA;070104;BANCO PICHINCHA;Banco;263800.00;45500.00;240.00;9.20;322000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;81590.00;20000.00;240.00;9.40;128390.00;20250108
20240130;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;93800.00;13400.00;300.00;9.40;134000.00;20250108
20240130;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;47200.00;8700.00;120.00;9.40;87000.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;138890.00;18210.00;300.00;9.00;182100.00;20250108
20240130;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;118990.00;16000.00;240.00;9.40;159990.00;20250108
